panel,panel_stratum,gene,config,description,rna_protein_correlation,adaptive_rna_trust,n_candidates,gene_has_protein,n_candidates_depmap_rna,n_candidates_hpa_rna,n_candidates_geo_rna,n_candidates_protein,final_score_std,final_score_range,n_unique_final_scores,largest_final_score_tie,tied_candidate_fraction,confidence_std,n_unique_confidence_scores,confidence_is_constant,candidate_set_same_as_A0,ranking_identical_to_A0,top10_identical_to_A0,top10_jaccard_vs_A0,top1_identical_to_A0,rank_spearman_vs_A0,mean_abs_rank_change_vs_A0,max_abs_rank_change_vs_A0,mean_abs_score_change_vs_A0,n_shared_candidates_with_A0
unfiltered_random,unfiltered_random,MTND2P16,A1b_no_protein_evidence,Remove direct protein and all protein-derived confidence,,0.6,1412,False,1412,0,0,0,0.023896104902235378,0.8500000000000001,5,1401,0.9992917847025495,8.770761894538737e-15,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.04140056657223796,1412
unfiltered_random,unfiltered_random,MTND2P16,A1c_no_protein_confidence,Retain direct protein; remove protein-derived confidence only,,0.6,1412,False,1412,0,0,0,0.023896104902235378,0.8500000000000001,5,1401,0.9992917847025495,8.770761894538737e-15,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.04140056657223796,1412
unfiltered_random,unfiltered_random,MTND2P16,A2_no_confidence,Remove the full confidence block; renormalise RNA/protein,,0.6,1412,False,1412,0,0,0,0.028111954886840148,1.0,5,1401,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.06181373937677053,1412
unfiltered_random,unfiltered_random,MTND2P16,A2a_no_conf_completeness,Remove completeness from confidence; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.023896104902235364,0.85,5,1401,0.9992917847025495,5.6066262743570405e-15,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.008799433427762036,1412
unfiltered_random,unfiltered_random,MTND2P16,A2b_no_conf_source_support,Remove source support from confidence; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.02389487690919838,0.8500000000000001,5,1401,0.9992917847025495,0.0,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.013100141643059489,1412
unfiltered_random,unfiltered_random,MTND2P16,A2c_no_conf_consistency,Remove RNA-protein consistency; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.023894876909198476,0.85,5,1401,0.9992917847025495,5.828670879282072e-15,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.004399858356940504,1412
unfiltered_random,unfiltered_random,MTND2P16,A3_equal_bio,Equal RNA/protein biological weights,,0.6,1412,False,1412,0,0,0,0.0238946050884402,0.8500000000000001,5,1401,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,MTND2P16,A3b_reversed_bio,Protein biological weight greater than RNA,,0.6,1412,False,1412,0,0,0,0.0238946050884402,0.8500000000000001,5,1401,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,MTND2P16,A4_adaptive_trust,Team baseline plus gene-level adaptive RNA trust,,0.6,1412,False,1412,0,0,0,0.0238946050884402,0.8500000000000001,5,1401,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,MTND2P16,A5_v3_structure,Flat v3 RNA/protein/consistency/completeness structure,,0.6,1412,False,1412,0,0,0,0.02499224398061781,0.889,5,1401,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.006393767705382433,1412
unfiltered_random,unfiltered_random,MTND2P16,A6_v3_full,Flat v3 structure plus adaptive trust,,0.6,1412,False,1412,0,0,0,0.02499224398061781,0.889,5,1401,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.006393767705382433,1412
unfiltered_random,unfiltered_random,MTND5P18,B0_rna_mean,RNA-only mean ranking; no protein or confidence in final score,,0.6,1412,False,1412,0,0,0,0.04210822517654829,1.0,3,1405,0.9992917847025495,8.770761894538737e-15,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0617128895184136,1412
unfiltered_random,unfiltered_random,MTND5P18,A0_team_baseline,"Team baseline: RNA .55, protein .30, confidence .15",,0.6,1412,False,1412,0,0,0,0.03579073086160793,0.8500000000000001,3,1405,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,MTND5P18,A1a_no_direct_protein,Remove direct protein; retain protein-derived confidence,,0.6,1412,False,1412,0,0,0,0.03579073086160793,0.8500000000000001,3,1405,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,MTND5P18,A1b_no_protein_evidence,Remove direct protein and all protein-derived confidence,,0.6,1412,False,1412,0,0,0,0.035790730861607854,0.8500000000000001,3,1405,0.9992917847025495,8.770761894538737e-15,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0414,1412
unfiltered_random,unfiltered_random,MTND5P18,A1c_no_protein_confidence,Retain direct protein; remove protein-derived confidence only,,0.6,1412,False,1412,0,0,0,0.035790730861607854,0.8500000000000001,3,1405,0.9992917847025495,8.770761894538737e-15,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0414,1412
unfiltered_random,unfiltered_random,MTND5P18,A2_no_confidence,Remove the full confidence block; renormalise RNA/protein,,0.6,1412,False,1412,0,0,0,0.04210822517654829,1.0,3,1405,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0617128895184136,1412
unfiltered_random,unfiltered_random,MTND5P18,A2a_no_conf_completeness,Remove completeness from confidence; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.035790730861607827,0.85,3,1405,0.9992917847025495,5.6066262743570405e-15,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.008799999999999997,1412
unfiltered_random,unfiltered_random,MTND5P18,A2b_no_conf_source_support,Remove source support from confidence; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.035790730861607736,0.8500000000000001,3,1405,0.9992917847025495,0.0,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.013099999999999999,1412
unfiltered_random,unfiltered_random,MTND5P18,A2c_no_conf_consistency,Remove RNA-protein consistency; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.03579073086160784,0.85,3,1405,0.9992917847025495,5.828670879282072e-15,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.004399999999999995,1412
unfiltered_random,unfiltered_random,MTND5P18,A3_equal_bio,Equal RNA/protein biological weights,,0.6,1412,False,1412,0,0,0,0.03579073086160793,0.8500000000000001,3,1405,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,MTND5P18,A3b_reversed_bio,Protein biological weight greater than RNA,,0.6,1412,False,1412,0,0,0,0.03579073086160793,0.8500000000000001,3,1405,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,MTND5P18,A4_adaptive_trust,Team baseline plus gene-level adaptive RNA trust,,0.6,1412,False,1412,0,0,0,0.03579073086160793,0.8500000000000001,3,1405,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,MTND5P18,A5_v3_structure,Flat v3 RNA/protein/consistency/completeness structure,,0.6,1412,False,1412,0,0,0,0.03743307769548887,0.889,3,1405,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.006447450424929176,1412
unfiltered_random,unfiltered_random,MTND5P18,A6_v3_full,Flat v3 structure plus adaptive trust,,0.6,1412,False,1412,0,0,0,0.03743307769548887,0.889,3,1405,0.9992917847025495,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.006447450424929176,1412
unfiltered_random,unfiltered_random,NANOS3,B0_rna_mean,RNA-only mean ranking; no protein or confidence in final score,,0.6,1513,False,1412,1105,594,0,0.10403617233309631,1.0,901,66,0.5644415069398546,0.11918386434811559,3,False,True,False,True,1.0,True,0.9851955973526088,55.35294117647059,200.5,0.053444877726371444,1513
unfiltered_random,unfiltered_random,NANOS3,A0_team_baseline,"Team baseline: RNA .55, protein .30, confidence .15",,0.6,1513,False,1412,1105,594,0,0.08803767308099891,0.8631000000000001,849,65,0.6140118968935889,0.06704247159647907,3,False,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1513
unfiltered_random,unfiltered_random,NANOS3,A1a_no_direct_protein,Remove direct protein; retain protein-derived confidence,,0.6,1513,False,1412,1105,594,0,0.08803767308099891,0.8631000000000001,849,65,0.6140118968935889,0.06704247159647907,3,False,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1513
unfiltered_random,unfiltered_random,NANOS3,A1b_no_protein_evidence,Remove direct protein and all protein-derived confidence,,0.6,1513,False,1412,1105,594,0,0.08852477608845584,0.8734,859,65,0.6087243886318572,0.11918386434811602,3,False,True,False,False,0.8181818181818182,True,0.992893202299642,39.54725710508923,156.0,0.052242101784534034,1513
unfiltered_random,unfiltered_random,NANOS3,A1c_no_protein_confidence,Retain direct protein; remove protein-derived confidence only,,0.6,1513,False,1412,1105,594,0,0.08852477608845584,0.8734,859,65,0.6087243886318572,0.11918386434811602,3,False,True,False,False,0.8181818181818182,True,0.992893202299642,39.54725710508923,156.0,0.052242101784534034,1513
unfiltered_random,unfiltered_random,NANOS3,A2_no_confidence,Remove the full confidence block; renormalise RNA/protein,,0.6,1513,False,1412,1105,594,0,0.10403617233309631,1.0,901,66,0.5644415069398546,0.06704247159647825,3,False,True,False,True,1.0,True,0.9851955973526088,55.35294117647059,200.5,0.053444877726371444,1513
unfiltered_random,unfiltered_random,NANOS3,A2a_no_conf_completeness,Remove completeness from confidence; renormalise retained components,,0.6,1513,False,1412,1105,594,0,0.088413942925664,0.8719,860,65,0.6107072042300066,0.11171191267161903,3,False,True,False,False,0.8181818181818182,True,0.9947589278376757,33.78387309980172,138.0,0.005164573694646398,1513
unfiltered_random,unfiltered_random,NANOS3,A2b_no_conf_source_support,Remove source support from confidence; renormalise retained components,,0.6,1513,False,1412,1105,594,0,0.08843027402503152,0.8500000000000001,867,66,0.5988103106411103,0.0,1,True,True,False,True,1.0,True,0.9852071153966403,55.32848645076008,200.5,0.00774342366159947,1513
unfiltered_random,unfiltered_random,NANOS3,A2c_no_conf_consistency,Remove RNA-protein consistency; renormalise retained components,,0.6,1513,False,1412,1105,594,0,0.08816386373242883,0.8675,868,65,0.6067415730337079,0.08941550211781918,3,False,True,False,False,0.8181818181818182,True,0.9984612136581976,18.05023132848645,78.0,0.0025853932584269657,1513
unfiltered_random,unfiltered_random,NANOS3,A3_equal_bio,Equal RNA/protein biological weights,,0.6,1513,False,1412,1105,594,0,0.08803767308099891,0.8631000000000001,849,65,0.6140118968935889,0.06704247159647907,3,False,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1513
unfiltered_random,unfiltered_random,NANOS3,A3b_reversed_bio,Protein biological weight greater than RNA,,0.6,1513,False,1412,1105,594,0,0.08803767308099891,0.8631000000000001,849,65,0.6140118968935889,0.06704247159647907,3,False,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1513
unfiltered_random,unfiltered_random,NANOS3,A4_adaptive_trust,Team baseline plus gene-level adaptive RNA trust,,0.6,1513,False,1412,1105,594,0,0.08803767308099891,0.8631000000000001,849,65,0.6140118968935889,0.06704247159647907,3,False,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1513
unfiltered_random,unfiltered_random,NANOS3,A5_v3_structure,Flat v3 RNA/protein/consistency/completeness structure,,0.6,1513,False,1412,1105,594,0,0.09248711435586507,0.889,871,66,0.5961665565102445,0.06704247159647825,3,False,True,False,True,1.0,True,0.9851817222265042,55.364177131526766,200.5,0.015409781890284201,1513
unfiltered_random,unfiltered_random,NANOS3,A6_v3_full,Flat v3 structure plus adaptive trust,,0.6,1513,False,1412,1105,594,0,0.09248711435586507,0.889,871,66,0.5961665565102445,0.06704247159647825,3,False,True,False,True,1.0,True,0.9851817222265042,55.364177131526766,200.5,0.015409781890284201,1513
unfiltered_random,unfiltered_random,NSF,B0_rna_mean,RNA-only mean ranking; no protein or confidence in final score,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.08095561353226358,1.0,1152,4,0.42564441506939854,0.11918386434811633,3,False,True,False,False,0.5384615384615384,False,0.9336565184534847,102.97290152015863,997.5,0.04135816259087905,1513
unfiltered_random,unfiltered_random,NSF,A0_team_baseline,"Team baseline: RNA .55, protein .30, confidence .15",0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.07396397988457055,0.8644000000000001,1146,6,0.43621943159286186,0.18753700362510392,328,False,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1513
unfiltered_random,unfiltered_random,NSF,A1a_no_direct_protein,Remove direct protein; retain protein-derived confidence,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.07682453228331576,0.8623000000000001,1158,6,0.42233972240581624,0.18753700362510395,328,False,True,False,False,0.42857142857142855,False,0.7938876435247643,210.00594844679443,1147.5,0.02081037673496365,1513
unfiltered_random,unfiltered_random,NSF,A1b_no_protein_evidence,Remove direct protein and all protein-derived confidence,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.07358660093304213,0.8726,1126,6,0.4540647719762062,0.11918386434811666,3,False,True,False,False,0.6666666666666666,False,0.909576956607416,120.89755452742895,1011.5,0.06034923992068738,1513
unfiltered_random,unfiltered_random,NSF,A1c_no_protein_confidence,Retain direct protein; remove protein-derived confidence only,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.07912988478271288,0.8726,1160,5,0.42101784534038333,0.11918386434811606,3,False,True,False,False,0.6666666666666666,False,0.9550364557896568,95.3615333773959,541.0,0.03981249173826834,1513
unfiltered_random,unfiltered_random,NSF,A2_no_confidence,Remove the full confidence block; renormalise RNA/protein,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.09216938058877379,1.0,1213,6,0.364177131526768,0.18753700362510412,328,False,True,False,False,0.6666666666666666,False,0.9192461581374652,130.63185723727693,548.5,0.036016259087904824,1513
unfiltered_random,unfiltered_random,NSF,A2a_no_conf_completeness,Remove completeness from confidence; renormalise retained components,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.07650328321355011,0.8711,1145,5,0.43423661599471247,0.18306643247729731,349,False,True,False,False,0.8181818181818182,False,0.9936701449216426,36.8512888301388,167.0,0.006267812293456709,1513
unfiltered_random,unfiltered_random,NSF,A2b_no_conf_source_support,Remove source support from confidence; renormalise retained components,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.07267950553201405,0.8500000000000001,1113,5,0.46596166556510243,0.17081638909747882,333,False,True,False,False,0.8181818181818182,False,0.9890675092220217,47.03833443489756,202.5,0.00719762062128222,1513
unfiltered_random,unfiltered_random,NSF,A2c_no_conf_consistency,Remove RNA-protein consistency; renormalise retained components,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.07399678005385059,0.8735,1114,5,0.4606741573033708,0.219570151996872,6,False,True,False,True,1.0,True,0.9964828607170986,27.63648380700595,150.0,0.0041165234633179105,1513
unfiltered_random,unfiltered_random,NSF,A3_equal_bio,Equal RNA/protein biological weights,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.07901224532051868,0.8801,1180,7,0.4005287508261732,0.18753700362510403,328,False,True,False,False,0.8181818181818182,True,0.9777291222513835,67.22802379378717,517.0,0.008670786516853934,1513
unfiltered_random,unfiltered_random,NSF,A3b_reversed_bio,Protein biological weight greater than RNA,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.08703483065045994,0.8958,1199,6,0.3780568407138136,0.18753700362510392,328,False,True,False,False,0.8181818181818182,True,0.9341976895741928,114.48512888301389,828.5,0.017341705221414407,1513
unfiltered_random,unfiltered_random,NSF,A4_adaptive_trust,Team baseline plus gene-level adaptive RNA trust,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.07396397988457055,0.8644000000000001,1146,6,0.43621943159286186,0.18753700362510392,328,False,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1513
unfiltered_random,unfiltered_random,NSF,A5_v3_structure,Flat v3 RNA/protein/consistency/completeness structure,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.07542558449828814,0.889,1138,4,0.4507600793126239,0.18753700362510414,328,False,True,False,False,0.8181818181818182,False,0.9841075908377827,55.05816259087905,457.5,0.012697157964309319,1513
unfiltered_random,unfiltered_random,NSF,A6_v3_full,Flat v3 structure plus adaptive trust,0.5760087801781572,1.0,1513,True,1412,1105,594,375,0.07542558449828814,0.889,1138,4,0.4507600793126239,0.18753700362510414,328,False,True,False,False,0.8181818181818182,False,0.9841075908377827,55.05816259087905,457.5,0.012697157964309319,1513
unfiltered_random,unfiltered_random,OR1F12,B0_rna_mean,RNA-only mean ranking; no protein or confidence in final score,,0.6,1412,False,1412,0,0,0,0.08112235012125509,1.0,33,867,0.9915014164305949,8.770761894538737e-15,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.05584341359773371,1412
unfiltered_random,unfiltered_random,OR1F12,A0_team_baseline,"Team baseline: RNA .55, protein .30, confidence .15",,0.6,1412,False,1412,0,0,0,0.0689423304126957,0.8500000000000001,33,867,0.9915014164305949,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,OR1F12,A1a_no_direct_protein,Remove direct protein; retain protein-derived confidence,,0.6,1412,False,1412,0,0,0,0.0689423304126957,0.8500000000000001,33,867,0.9915014164305949,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,OR1F12,A1b_no_protein_evidence,Remove direct protein and all protein-derived confidence,,0.6,1412,False,1412,0,0,0,0.06895880238924118,0.8500000000000001,33,867,0.9915014164305949,8.770761894538737e-15,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.04142507082152974,1412
unfiltered_random,unfiltered_random,OR1F12,A1c_no_protein_confidence,Retain direct protein; remove protein-derived confidence only,,0.6,1412,False,1412,0,0,0,0.06895880238924118,0.8500000000000001,33,867,0.9915014164305949,8.770761894538737e-15,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.04142507082152974,1412
unfiltered_random,unfiltered_random,OR1F12,A2_no_confidence,Remove the full confidence block; renormalise RNA/protein,,0.6,1412,False,1412,0,0,0,0.08112235012125509,1.0,33,867,0.9915014164305949,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.05584341359773371,1412
unfiltered_random,unfiltered_random,OR1F12,A2a_no_conf_completeness,Remove completeness from confidence; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.06895880238924286,0.85,33,867,0.9915014164305949,5.6066262743570405e-15,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.008774929178470253,1412
unfiltered_random,unfiltered_random,OR1F12,A2b_no_conf_source_support,Remove source support from confidence; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.0689564191180055,0.8500000000000001,33,867,0.9915014164305949,0.0,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.013115439093484421,1412
unfiltered_random,unfiltered_random,OR1F12,A2c_no_conf_consistency,Remove RNA-protein consistency; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.06895641911800782,0.85,33,867,0.9915014164305949,5.828670879282072e-15,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.004384560906515577,1412
unfiltered_random,unfiltered_random,OR1F12,A3_equal_bio,Equal RNA/protein biological weights,,0.6,1412,False,1412,0,0,0,0.0689423304126957,0.8500000000000001,33,867,0.9915014164305949,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,OR1F12,A3b_reversed_bio,Protein biological weight greater than RNA,,0.6,1412,False,1412,0,0,0,0.0689423304126957,0.8500000000000001,33,867,0.9915014164305949,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,OR1F12,A4_adaptive_trust,Team baseline plus gene-level adaptive RNA trust,,0.6,1412,False,1412,0,0,0,0.0689423304126957,0.8500000000000001,33,867,0.9915014164305949,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,OR1F12,A5_v3_structure,Flat v3 RNA/protein/consistency/completeness structure,,0.6,1412,False,1412,0,0,0,0.07211837100612858,0.889,33,867,0.9915014164305949,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0052663597733711,1412
unfiltered_random,unfiltered_random,OR1F12,A6_v3_full,Flat v3 structure plus adaptive trust,,0.6,1412,False,1412,0,0,0,0.07211837100612858,0.889,33,867,0.9915014164305949,1.099120794378905e-14,1,True,True,True,True,1.0,True,0.9999999999999999,0.0,0.0,0.0052663597733711,1412
unfiltered_random,unfiltered_random,OR2AH1P,B0_rna_mean,RNA-only mean ranking; no protein or confidence in final score,,0.6,1412,False,1412,0,0,0,0.043859549830662585,1.0,7,1398,0.9978753541076487,8.770761894538737e-15,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.061684560906515584,1412
unfiltered_random,unfiltered_random,OR2AH1P,A0_team_baseline,"Team baseline: RNA .55, protein .30, confidence .15",,0.6,1412,False,1412,0,0,0,0.037277797118474607,0.8500000000000001,7,1398,0.9978753541076487,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,OR2AH1P,A1a_no_direct_protein,Remove direct protein; retain protein-derived confidence,,0.6,1412,False,1412,0,0,0,0.037277797118474607,0.8500000000000001,7,1398,0.9978753541076487,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,OR2AH1P,A1b_no_protein_evidence,Remove direct protein and all protein-derived confidence,,0.6,1412,False,1412,0,0,0,0.037282164955494156,0.8500000000000001,7,1398,0.9978753541076487,8.770761894538737e-15,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.04140084985835694,1412
unfiltered_random,unfiltered_random,OR2AH1P,A1c_no_protein_confidence,Retain direct protein; remove protein-derived confidence only,,0.6,1412,False,1412,0,0,0,0.037282164955494156,0.8500000000000001,7,1398,0.9978753541076487,8.770761894538737e-15,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.04140084985835694,1412
unfiltered_random,unfiltered_random,OR2AH1P,A2_no_confidence,Remove the full confidence block; renormalise RNA/protein,,0.6,1412,False,1412,0,0,0,0.043859549830662585,1.0,7,1398,0.9978753541076487,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.061684560906515584,1412
unfiltered_random,unfiltered_random,OR2AH1P,A2a_no_conf_completeness,Remove completeness from confidence; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.037281433378552234,0.85,7,1398,0.9978753541076487,5.6066262743570405e-15,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.008799291784702547,1412
unfiltered_random,unfiltered_random,OR2AH1P,A2b_no_conf_source_support,Remove source support from confidence; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.03727779711847439,0.8500000000000001,7,1398,0.9978753541076487,0.0,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.013099999999999999,1412
unfiltered_random,unfiltered_random,OR2AH1P,A2c_no_conf_consistency,Remove RNA-protein consistency; renormalise retained components,,0.6,1412,False,1412,0,0,0,0.0372777971184745,0.85,7,1398,0.9978753541076487,5.828670879282072e-15,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.004399999999999995,1412
unfiltered_random,unfiltered_random,OR2AH1P,A3_equal_bio,Equal RNA/protein biological weights,,0.6,1412,False,1412,0,0,0,0.037277797118474607,0.8500000000000001,7,1398,0.9978753541076487,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,OR2AH1P,A3b_reversed_bio,Protein biological weight greater than RNA,,0.6,1412,False,1412,0,0,0,0.037277797118474607,0.8500000000000001,7,1398,0.9978753541076487,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,OR2AH1P,A4_adaptive_trust,Team baseline plus gene-level adaptive RNA trust,,0.6,1412,False,1412,0,0,0,0.037277797118474607,0.8500000000000001,7,1398,0.9978753541076487,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1412
unfiltered_random,unfiltered_random,OR2AH1P,A5_v3_structure,Flat v3 RNA/protein/consistency/completeness structure,,0.6,1412,False,1412,0,0,0,0.03898900611642062,0.889,7,1398,0.9978753541076487,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.006420113314447588,1412
unfiltered_random,unfiltered_random,OR2AH1P,A6_v3_full,Flat v3 structure plus adaptive trust,,0.6,1412,False,1412,0,0,0,0.03898900611642062,0.889,7,1398,0.9978753541076487,1.099120794378905e-14,1,True,True,True,True,1.0,True,1.0,0.0,0.0,0.006420113314447588,1412
unfiltered_random,unfiltered_random,OR2C3,B0_rna_mean,RNA-only mean ranking; no protein or confidence in final score,,0.6,1476,False,1412,1105,0,0,0.04447386633695379,1.0,85,796,0.962059620596206,0.07089474244752272,2,False,True,False,True,1.0,True,0.2870324098004932,377.0338753387534,855.0,0.06964993224932249,1476
unfiltered_random,unfiltered_random,OR2C3,A0_team_baseline,"Team baseline: RNA .55, protein .30, confidence .15",,0.6,1476,False,1412,1105,0,0,0.03842191943005178,0.8631000000000001,85,796,0.962059620596206,0.039892539962432826,2,False,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1476
unfiltered_random,unfiltered_random,OR2C3,A1a_no_direct_protein,Remove direct protein; retain protein-derived confidence,,0.6,1476,False,1412,1105,0,0,0.03842191943005178,0.8631000000000001,85,796,0.962059620596206,0.039892539962432826,2,False,True,True,True,1.0,True,1.0,0.0,0.0,0.0,1476
unfiltered_random,unfiltered_random,OR2C3,A1b_no_protein_evidence,Remove direct protein and all protein-derived confidence,,0.6,1476,False,1412,1105,0,0,0.03953126159876597,0.8734,84,796,0.9634146341463414,0.07089474244752375,2,False,True,False,True,1.0,True,0.9885800144028959,9.54539295392954,845.0,0.0486290650406504,1476
unfiltered_random,unfiltered_random,OR2C3,A1c_no_protein_confidence,Retain direct protein; remove protein-derived confidence only,,0.6,1476,False,1412,1105,0,0,0.03953126159876597,0.8734,84,796,0.9634146341463414,0.07089474244752375,2,False,True,False,True,1.0,True,0.9885800144028959,9.54539295392954,845.0,0.0486290650406504,1476
unfiltered_random,unfiltered_random,OR2C3,A2_no_confidence,Remove the full confidence block; renormalise RNA/protein,,0.6,1476,False,1412,1105,0,0,0.04447386633695379,1.0,85,796,0.962059620596206,0.039892539962432784,2,False,True,False,True,1.0,True,0.2870324098004932,377.0338753387534,855.0,0.06964993224932249,1476
